name sample,ADP (mV),AHP (mV),AI,AP amplitude (mV),AP threshold (mV),AP width (ms),Max number of spikes,Input R (MOhm),Vm (mV),Latency (ms),Rheobase (pA),Sag ratio,Tau (ms),Cell type,Good quality
20180919sample2,5.124881863594054,-10.424546897411345,0.22949336298034223,85.44377610087396,-38.814514875411994,0.9600000000000164,24,375.90475506211317,-57.258873426914214,5.526090186245908,6.0,1.1984248697417996,33.46551200744782,V1layer4,True
20180920sample2,0.0,-7.6143741607666025,0.1734505636583644,76.47262886166574,-35.45648604631425,0.9599999999999886,20,279.6069437762102,-55.85853604376316,4.502029427068578,20.0,1.219279556652998,24.20307243541021,V1layer4,True
20180605sample4,2.6648007333278656,-10.244864970445633,0.18176479996129488,78.61360162496567,-45.700326561927795,0.7999999999999952,32,234.7331519518048,-60.18510832414031,3.8552409913291616,23.414634146341466,1.0920498347954617,14.270534937919653,V1layer4,True
20180627sample13,0.0,-13.473223894834518,0.12009490895559856,65.01944735646248,-28.61911803483963,0.6400000000000017,41,163.69135446722308,-52.56884516477585,4.139317927864832,100.0,1.216881838604141,12.550270109241586,V1layer4,True
20180605sample19,0.0,-8.048854768276215,0.24461098962269576,76.58789679408073,-39.419084787368774,0.8800000000000058,27,319.97042485574883,-46.45754373222589,2.0386195471595814,0.0,1.1741564558208508,20.01602801036188,V1layer4,True
20180604sample1,3.518790006637573,-3.731895238161087,1.987236701512532,72.24811241030694,-42.32894256711006,1.36,3,439.64525902395445,-55.866589818894866,3.707701208354525,20.0,1.1008421403901294,18.953001008912576,V1layer4,True
20180605sample3,0.0,-14.947891235351562,0.161414492355664,72.86966219544409,-31.84593468904495,0.7999999999999952,25,324.0870233426491,-47.20046416819097,3.154443964708812,20.0,1.0603083098470387,16.867886460729498,V1layer4,True
20180605sample2,3.911159932613373,-12.87880912423134,0.2210847043842207,82.68487825989723,-36.013558506965644,0.8799999999999919,24,298.6396383692821,-58.16111111342907,4.605969866158656,20.0,1.1456316981745152,21.85321370274653,V1layer4,True
20180919sample8,0.0,-5.4168328642845145,0.1265170740983513,79.11011576652527,-49.52108860015869,0.9600000000000164,31,428.3102506306022,-74.75390323102474,5.351478914662269,16.666666666666668,1.0089134579426804,25.230531724889612,V1layer4,True
20180605sample7,0.0,-10.114390403032305,0.06406376662764884,75.35702735185623,-38.168475031852715,1.0000000000000009,23,392.75449873010314,-63.50293380320072,4.581287245524759,20.0,1.0988817690947563,23.7735019151194,V1layer4,True
20180919sample6,0.0,-13.31554353237152,0.17953920184453692,69.31999325752257,-34.16917473077774,0.8799999999999919,13,355.57942900806665,-61.35991816222668,4.440767129696482,21.818181818181817,1.0560864638299667,18.657001273580452,V1layer4,True
20180703sample3,0.0,-9.545210748910904,0.36518927501537196,68.07294115424156,-29.61917594075203,0.8799999999999919,15,334.7067638436953,-45.167543613910674,3.68987895444702,20.0,1.1643739730660014,16.990052389746005,V1layer4,True
20180919sample25,0.0,-7.583845406770706,0.16045943157986944,84.09811928868294,-42.04302281141281,0.7999999999999952,18,312.76614112903684,-60.15826806724071,3.8670256394974105,20.0,1.0121397417014717,22.104054566054106,V1layer4,True
20180920sample1,0.0,-6.833743304014206,0.0977752941925646,69.82901692390442,-39.288163185119636,1.0400000000000131,15,322.5759037372967,-55.670324720442295,4.04305126783455,20.0,1.2537440186951123,21.962871995260603,V1layer4,True
20180605sample6,1.4690235257148745,-14.761809259653091,0.09491905327075308,77.79745385050774,-34.972123801708214,0.7999999999999952,31,375.1171555705369,-47.18923787772656,3.3492020865437753,0.0,1.232715892095004,21.756125779826288,V1layer4,True
20180605sample20,1.6225650906562803,-10.610435158014296,0.23604614556196107,74.93337988853455,-39.962124079465866,0.8400000000000074,21,287.00576690211886,-56.433835478127,3.6696966346971625,20.0,1.1207007577216643,16.635716592950434,V1layer4,True
20180919sample4,0.0,-10.397344827651976,0.11186672566372988,86.77918836474419,-44.81510445475578,0.8399999999999797,24,354.84241692473495,-60.181909775733956,4.12260802749496,2.8571428571428865,1.1170192856862862,21.44735016776465,V1layer4,True
20180919sample3,0.0,-10.662164539098741,0.2959098574695953,82.955501973629,-39.35779631137847,0.9199999999999764,19,320.28424073507387,-55.6018299177289,5.356397577624562,7.5,1.1680970862454003,29.505380596052433,V1layer4,True
20180626sample11,0.0,-13.941753655672073,-0.042987931751939844,83.10830965638159,-35.81663221120834,0.7599999999999829,22,260.6106901280582,-55.18671492487192,5.050112384638456,34.2857142857143,1.3171058327573404,26.240071314217385,V1layer4,True
20180920sample5,0.0,-7.994260638952255,0.10210927335993154,74.61032271385194,-36.735638976097114,0.9599999999999608,22,276.79231451292117,-54.10947617292404,5.710559458935225,7.5,1.1763064084386743,26.669338863506077,V1layer4,True
20180705sample8,0.0,-13.981148600578306,0.1584813686184199,53.79331856966019,-31.942933797836304,0.8400000000000074,25,211.55108906452855,-58.52588733136654,4.9764578422946695,60.0,1.243816575198654,10.525775229184903,V1layer5,True
20180703sample1,0.0,-15.75777679681778,0.13700284004664814,80.37230372428894,-38.730476051568985,0.8400000000000074,31,388.0578416138888,-61.74643252938986,3.9031840567609417,38.26086956521739,1.3529818378278005,20.660832411699115,V1layer5,True
20180627sample14,0.0,-14.119531959295273,0.13704308917474603,78.08570191264154,-44.37223821878433,0.5999999999999894,51,250.0018516729276,-59.0776576384902,3.618456989817391,20.0,1.3216133306498596,16.924131531303065,V1layer5,True
20180705sample4,0.0,-16.400311142206196,-6.907755278982137,70.73811814188956,-32.300777733325965,0.9199999999999904,2,376.19530844191706,-44.05565583258867,2.8472322652355473,20.0,1.3134469075666642,27.20334752531621,V1layer5,True
20180627sample12,0.0,-13.956792652606964,0.0866585668502514,87.05652877688408,-38.87149319052696,0.8000000000000229,34,265.88953725248575,-54.944447265565394,4.254761283628006,20.0,1.3914879089638676,20.643126170719334,V1layer5,True
20180626sample5,0.0,-8.698616176843641,0.19600232487419247,85.61173081398009,-46.39099538326264,1.1599999999999944,23,277.32805099338293,-67.65336301922797,5.1127104187625525,20.0,1.1763471250380968,22.430507359304293,V1layer5,True
20180703sample17,0.0,-5.928993225097656,0.2801552459874816,77.27636024355887,-38.59291225671768,1.1599999999999944,7,258.75125606233865,-54.212447322905064,4.086984207815808,40.0,1.136944190745557,21.11893997878301,V1layer5,True
20180705sample3,0.0,-9.545210748910904,0.36518927501537196,68.07294115424156,-29.61917594075203,0.8799999999999919,15,334.7067638436953,-45.167543613910674,3.68987895444702,20.0,1.1643739730660014,16.990052389746005,V1layer5,True
20180703sample16,0.0,-5.928993225097656,0.2801552459874816,77.27636024355887,-38.59291225671768,1.1599999999999944,7,258.75125606233865,-54.212447322905064,4.086984207815808,40.0,1.136944190745557,21.11893997878301,V1layer5,True
20180705sample1,0.0,-16.885600984096527,0.09596169384541188,82.91428163647652,-36.84143722057343,1.2400000000000049,15,462.55455712601537,-42.66233810633421,2.1838015570040783,9.122807017543867,1.1060595922471492,29.359770150532388,V1layer5,True
20180626sample4,0.0,-18.15213263034821,0.1271149779509681,77.41289958357811,-32.25480392575264,0.9599999999999608,19,297.7406302305559,-58.28480830341577,6.218440744442368,32.941176470588225,1.2250540928139728,16.070513102747153,V1layer5,True
20180626sample18,0.0,-12.306857854127884,0.380716726125906,80.83410933613776,-43.176475912332535,0.7199999999999984,34,202.9129382471244,-69.07587650418282,5.07367268910756,73.00000000000001,1.0415493599637764,15.536426190265102,V1layer5,True
20180626sample10,1.4500617980957031,-8.468925952911379,0.16764159157825148,71.0880309343338,-42.44498535990715,0.7999999999999952,28,251.08309943104786,-61.17973870187998,3.920784511096719,43.157894736842096,1.2700467362773291,20.639121741648708,V1layer5,True
20180703sample6,0.0,-19.135549664497372,-0.015204759999738896,60.72327867150307,-30.000053346157074,0.9199999999999764,7,377.71743610625464,-59.368244783580295,4.226541731833487,40.00000000000001,1.1897394907621754,27.20069485907465,V1layer5,True
20180627sample11,1.4825239777565002,-8.529789745807648,0.11825773318362398,72.43547216057776,-39.430316537618644,0.6799999999999862,38,183.24179038405416,-58.1265155941248,3.7480913137457827,60.0,1.1020947597295765,17.187462889879228,V1layer5,True
20180703sample5,0.0,-19.93006095290184,0.03323474513788665,65.65960496664047,-37.28686645627022,0.920000000000004,25,297.6924571196238,-66.5419478058815,4.751864565138895,49.80392156862745,1.2325847788845208,20.012569932225944,V1layer5,True
20180705sample7,0.0,-10.352753102779387,0.38645036378974873,68.44412162899971,-39.901234209537506,0.8000000000000229,25,247.8298572935164,-60.12365492582321,4.153242203469586,40.0,1.1529920941756209,12.171599742666773,V1layer5,True
20180703sample4,0.0,-18.136462196707726,-6.907755278982137,63.92178870737553,-30.293503776192665,0.9600000000000164,2,362.97854033857584,-43.8312209546566,3.1962211343033946,20.0,1.2798910788736106,26.2730660641705,V1layer5,True
20180626sample14,0.0,-20.480845123529434,0.08158339647185667,75.6402350962162,-36.62036731839179,0.6800000000000139,36,360.1498493614296,-58.08600539714098,5.140727445973266,15.862068965517233,1.178307626528167,18.001381896668473,V1layer5,True
20180921sample6,0.0,-8.066941052675247,0.11079628948750593,82.29098469018936,-41.494246572256095,0.6800000000000139,52,202.3275879174471,-54.28966767340898,4.36742048228452,17.142857142857142,1.3074053778219814,13.176400941586014,S1layer4,True
20180626sample15,0.0,-8.143223822116854,0.25406418582932927,76.62601768970491,-38.60745206475258,0.6800000000000139,22,212.0486319810152,-56.3736129283905,3.5655812377694427,40.0,1.0444901856340072,14.898777406542944,S1layer4,True
20180626sample16,0.0,-9.436774998903276,0.20061568365523608,78.52304354310036,-32.35235810279846,0.7199999999999984,28,166.73854672287902,-52.48644782602787,4.77912349311153,54.11764705882353,1.2183946127098302,13.309621370554519,S1layer4,True
20180626sample8,2.6102140545845027,-11.113591492176056,0.11025359927729594,78.97262647747993,-37.66636922955514,0.6400000000000017,37,212.103175714612,-57.38012621849775,4.114800570789483,46.15384615384616,1.2119445185383508,17.697812537019747,S1layer4,True
20180921sample8,4.087653011083603,-11.025972664356232,0.2362323348509726,78.12685519456862,-43.183546513319016,0.6800000000000139,64,326.6233528374384,-55.048065836727616,3.763058852288188,2.8571428571428865,1.3609726668736255,17.19953148461749,S1layer4,True
20180626sample6,2.1297000348567963,-8.900832384824751,0.17628641836638062,82.41879940032959,-39.522074162960045,0.7599999999999829,30,263.89321898296475,-51.482742546498784,3.81198165124792,5.777777777777772,1.0280975500808447,14.314012567122507,S1layer4,True
20180605sample16,3.0363425612449646,-8.277710527181625,0.25578811812374025,90.13840556144714,-41.769571602344506,0.8000000000000229,35,270.2748962094387,-60.508511051535606,3.8645120227570944,20.0,1.0150899613040911,10.756913350163536,S1layer4,True
20180627sample9,0.0,-5.445525050163269,0.1805314066781028,68.27868707478046,-41.556600481271744,0.8400000000000074,27,169.86973560042682,-60.05953306406737,3.9627161197436642,76.75675675675676,1.1133160856157267,14.139715362414607,S1layer4,True
20180919sample23,2.4355389177799225,-10.72472333908081,0.15295739285698504,79.51060682535172,-41.567035019397736,0.6000000000000172,57,174.43373789744717,-53.67595660388471,3.449352423549203,23.076923076923084,1.3487311307116925,10.732604120475239,S1layer4,True
20180920sample9,0.0,-8.467741310596466,0.22789780176937768,84.87963676452638,-43.58866810798645,0.6400000000000294,50,186.3618867062032,-53.0179425701499,5.841919909827965,19.285714285714292,1.1604058642009587,11.270858883203845,S1layer4,True
20180626sample7,0.0,-16.290869563817974,0.22583660411095205,56.57711438834667,-36.28060594201089,0.4799999999999943,26,136.54851957783103,-57.03062470108271,2.232162628697501,160.0,1.1667289392609619,9.242702106989547,S1layer4,True
20180919sample14,0.0,-14.288712292909622,0.07398083019910945,79.73448187112808,-40.15969857573509,0.7199999999999984,34,256.49667152017355,-56.64179157316685,4.647846460268528,12.727272727272727,1.2616966201554962,16.369414447993126,S1layer4,True
20180919sample20,0.0,-5.874514579772949,0.2034256354188846,81.44215494394301,-44.428087770938866,0.7599999999999829,40,164.0988769233227,-59.61293938308954,4.263806003286451,58.97435897435896,1.046713440212027,10.236409357442882,S1layer4,True
20180605sample14,0.0,-16.92335680127144,0.11557665427905049,63.07387724518776,-21.009009331464764,0.7199999999999984,32,196.82332400356728,-50.69222686588764,4.332311042427949,100.0,1.1806234810336729,12.22328240835649,S1layer4,True
20180921sample4,0.0,-13.449639081954956,0.19918565917211153,78.86771112680434,-45.182395726442344,0.7199999999999984,47,243.70127569759885,-57.48120559900999,6.3931893356004235,19.999999999999996,1.2627493514515808,16.62511815569793,S1layer4,True
20180626sample2,0.0,-6.479378789663316,0.3270994575003743,75.62854886054994,-38.74152153730393,1.0400000000000131,13,194.238365975519,-55.115177454054354,4.55597994179732,31.666666666666693,1.0923517575759882,16.648369125621162,S1layer4,True
20180919sample17,0.0,-18.53341050446033,0.17068695565752554,69.99135576188564,-28.602780774235725,0.5600000000000049,77,153.64488307510808,-53.50522406846285,6.161291706320248,118.04878048780488,1.2179670347605462,10.328616561153703,S1layer4,True
20180627sample1,0.0,-18.679276108741764,0.1412491886073883,63.52963298559189,-19.762132316827774,0.7599999999999829,49,286.4403205973407,-53.59761279970407,5.490424224076788,46.30136986301372,1.0402908739200305,11.056801441190316,S1layer4,True
